yq,PAYEMS,CPIAUCSL,HSN1F,UNRATE,HOUST,INDPRO,DSPIC96,IR,CPILFESL,PCEPILFE,PCEPI,PERMIT,TCU,IQ,GACDFSA066MSFRBPHI,GDPC1,ULCNFB,A261RX1Q020SBEA,LPAYEMS,L2PAYEMS,L3PAYEMS,L4PAYEMS,LCPIAUCSL,L2CPIAUCSL,L3CPIAUCSL,L4CPIAUCSL,LHSN1F,L2HSN1F,L3HSN1F,L4HSN1F,LUNRATE,L2UNRATE,L3UNRATE,L4UNRATE,LHOUST,L2HOUST,L3HOUST,L4HOUST,LINDPRO,L2INDPRO,L3INDPRO,L4INDPRO,LDSPIC96,L2DSPIC96,L3DSPIC96,L4DSPIC96,LIR,L2IR,L3IR,L4IR,LCPILFESL,L2CPILFESL,L3CPILFESL,L4CPILFESL,LPCEPILFE,L2PCEPILFE,L3PCEPILFE,L4PCEPILFE,LPCEPI,L2PCEPI,L3PCEPI,L4PCEPI,LPERMIT,L2PERMIT,L3PERMIT,L4PERMIT,LTCU,L2TCU,L3TCU,L4TCU,LIQ,L2IQ,L3IQ,L4IQ,LGACDFSA066MSFRBPHI,L2GACDFSA066MSFRBPHI,L3GACDFSA066MSFRBPHI,L4GACDFSA066MSFRBPHI,LGDPC1,L2GDPC1,L3GDPC1,L4GDPC1,LULCNFB,L2ULCNFB,L3ULCNFB,L4ULCNFB,LA261RX1Q020SBEA,L2A261RX1Q020SBEA,L3A261RX1Q020SBEA,L4A261RX1Q020SBEA
2011.5,131768,224.5683333333334,305.33334,9.066666666666668,574.33331,96.6379,11295.23333333333,142.7333333333333,224.1996666666667,102.593,104.0436666666667,611.66669,75.8,134.2,6.266666666666667,14989.6,100.595,14996.1,131550,131335.33,131082.33,130930.66,223.98167,223.01233,222.04367,221.18567,305,293.33334,292.33334,301,9.0333338,9.0333338,9.0333338,9.1333332,571.66669,557,582.33331,562,96.63237,96.428497,96.426697,96.311768,11290.767,11308.066,11312.934,11288.467,141.76666,139.16667,135.86667,133.10001,223.78534,223.46466,223.15666,222.78633,102.381,102.166,101.974,101.81934,103.76933,103.37667,103.00233,102.702,594,568.66669,567,583.33331,75.833336,75.699997,75.699997,75.599998,133.60001,132.43333,130.86667,129.13333,18.533333,26.133333,27.333334,20.333334,14881.3,14881.3,14881.3,14939,101.495,101.495,101.495,98.877998,14924.4,14924.4,14924.4,14904.9
2011.75,132172.3333333333,226.0326666666666,299.66666,9,619.33331,97.61996666666668,11355.16666666667,142,225.7326666666667,103.1096666666667,104.595,626,76.36666666666666,134.6333333333334,-7.899999999999999,15021.1,101.409,15093.1,132031.33,131894,131768,131550,225.43567,225.00233,224.56833,223.98167,298.66666,300.66666,305.33334,305,9.0333338,9.0333338,9.0666666,9.0333338,605.33331,597.33331,574.33331,571.66669,97.323265,96.932304,96.637901,96.63237,11353.5,11324.7,11295.233,11290.767,142.16666,142.56667,142.73334,141.76666,225.259,224.69667,224.19968,223.78534,102.95533,102.779,102.593,102.381,104.39233,104.23433,104.04366,103.76933,634.66669,625,611.66669,594,76.199997,75.966667,75.800003,75.833336,134.36667,134.26666,134.2,133.60001,-4.1666665,4.3666663,6.2666664,18.533333,14989.6,14989.6,14989.6,14881.3,100.595,100.595,100.595,101.495,14996.1,14996.1,14996.1,14924.4
2012,132740.3333333333,227.0473333333333,328.33334,8.633333333333333,671.66669,98.45483333333334,11362.03333333333,141.8666666666666,226.9366666666666,103.522,104.956,691.33331,76.66666666666667,132.4666666666667,4.2,15190.3,99.39700000000001,15217,132555.33,132357.33,132172.33,132031.33,226.83867,226.48433,226.03267,225.43567,316,306.33334,299.66666,298.66666,8.8000002,8.9333334,9,9.0333338,657,615,619.33331,605.33331,98.145996,97.9842,97.619965,97.323265,11333.633,11345.033,11355.167,11353.5,141.7,141.59999,142,142.16666,226.50766,226.162,225.73267,225.259,103.38,103.25267,103.10966,102.95533,104.879,104.752,104.595,104.39233,662.33331,642.66669,626,634.66669,76.566666,76.566666,76.366669,76.199997,133.53334,134.16667,134.63333,134.36667,-.4333334,-8.2333336,-7.9000001,-4.1666665,15021.1,15021.1,15021.1,14989.6,101.409,101.409,101.409,100.595,15093.1,15093.1,15093.1,14996.1
2012.25,133516,228.377,351.66666,8.266666666666667,707.33331,99.33146666666666,11547.73333333333,142.8666666666666,228.1406666666667,104.101,105.563,748.33331,76.86666666666666,133.2333333333333,9,15291,101.543,15500.4,133238,132970.67,132740.33,132555.33,227.82001,227.41734,227.04733,226.83867,347.33334,334.66666,328.33334,316,8.3666668,8.4666672,8.6333332,8.8000002,707,709.33331,671.66669,657,99.236801,98.777863,98.454834,98.145996,11490.066,11413.5,11362.033,11333.633,142.2,142.2,141.86667,141.7,227.77901,227.39101,226.93666,226.50766,103.89233,103.71167,103.522,103.38,105.30099,105.114,104.956,104.879,715,706,691.33331,662.33331,76.966667,76.766663,76.666664,76.566666,132.56667,132.43333,132.46667,133.53334,6.8333335,4.5999999,4.1999998,-.4333334,15190.3,15190.3,15190.3,15021.1,99.397003,99.397003,99.397003,101.409,15217,15217,15217,15093.1
2012.5,133941.6666666667,228.838,361.33334,8.199999999999999,739.33331,99.95853333333332,11636.63333333333,141.6,229.2806666666667,104.589,105.885,781.33331,76.86666666666667,133.4666666666667,-2.5,15362.4,101.516,15522.8,133849.33,133706.33,133516,133238,228.96733,228.85233,228.377,227.82001,359.33334,358,351.66666,347.33334,8.1999998,8.2333336,8.2666664,8.3666668,718.66669,717.33331,707.33331,707,99.600571,99.4851,99.331467,99.236801,11613.7,11589.333,11547.733,11490.066,143.43333,143.5,142.86667,142.2,228.882,228.48933,228.14067,227.77901,104.44366,104.27467,104.101,103.89233,105.87167,105.769,105.563,105.30099,783.66669,759,748.33331,715,76.733337,76.800003,76.866669,76.966667,134.26666,133.96667,133.23334,132.56667,4.5999999,8.3999996,9,6.8333335,15291,15291,15291,15190.3,101.543,101.543,101.543,99.397003,15500.4,15500.4,15500.4,15217
2012.75,134368,229.7686666666666,376.33334,8.033333333333333,780.33331,100.0373333333333,11630.73333333333,139.3,230.2596666666667,104.9116666666667,106.2313333333333,864.33331,76.46666666666665,133.3666666666667,-5.266666666666667,15380.8,101.783,15517.1,134196.67,134056.67,133941.67,133849.33,228.94167,228.56767,228.838,228.96733,368,366.33334,361.33334,359.33334,8.166667,8.1999998,8.1999998,8.1999998,750.33331,735,739.33331,718.66669,100.0613,100.1164,99.958534,99.600571,11629.934,11638.767,11636.633,11613.7,138.59999,139.46666,141.60001,143.43333,229.94901,229.62767,229.28067,228.882,104.813,104.71233,104.589,104.44366,105.98734,105.864,105.885,105.87167,820.66669,812.33331,781.33331,783.66669,76.633339,76.833336,76.866669,76.733337,132.43333,132.63333,133.46666,134.26666,-9.1000004,-8.5666666,-2.5,4.5999999,15362.4,15362.4,15362.4,15291,101.516,101.516,101.516,101.543,15522.8,15522.8,15522.8,15500.4
2013,134864.3333333333,231.4016666666666,383,7.8,908,100.6726333333333,11936.2,140.2666666666667,231.3373333333334,105.3633333333333,106.804,921,76.53333333333332,134,-3.133333333333333,15384.3,104.979,15650.6,134689.67,134535.67,134368,134196.67,231.30667,230.82866,229.76866,228.94167,378.33334,372.66666,376.33334,368,7.7666669,7.9000001,8.0333338,8.166667,865,838.66669,780.33331,750.33331,100.3132,100.00446,100.03733,100.0613,11758,11664.967,11630.733,11629.934,140.73334,140.46666,139.3,138.59999,230.97633,230.612,230.25966,229.94901,105.22066,105.05833,104.91167,104.813,106.74333,106.56667,106.23133,105.98734,915.33331,882.66669,864.33331,820.66669,76.400002,76.300003,76.466667,76.633339,134.3,134.16667,133.36667,132.43333,-4.2333336,-1.4666667,-5.2666669,-9.1000004,15380.8,15380.8,15380.8,15362.4,101.783,101.783,101.783,101.516,15517.1,15517.1,15517.1,15522.8
2013.25,135518.3333333333,232.3196666666666,443.33334,7.733333333333333,952.33331,101.3565666666667,11437.8,140.8666666666666,232.57,105.796,107.1843333333333,943.66669,76.8,134.5333333333333,-1.366666666666667,15491.9,102.33,15642.7,135306.33,135058.33,134864.33,134689.67,231.97267,231.397,231.40167,231.30667,426.66666,411,383,378.33334,7.8666668,7.8666668,7.8000002,7.7666669,944.66669,899,908,865,101.15923,100.92157,100.67263,100.3132,11687.7,11838.333,11936.2,11758,140.26666,139.89999,140.26666,140.73334,232.19934,231.74767,231.33734,230.97633,105.642,105.49834,105.36333,105.22066,107.02634,106.82733,106.804,106.74333,945.66669,932,921,915.33331,76.73333,76.633331,76.533333,76.400002,134.26668,133.83334,134,134.3,-1.3333334,-3.2666669,-3.1333334,-4.2333336,15384.3,15384.3,15384.3,15380.8,104.979,104.979,104.979,101.783,15650.6,15650.6,15650.6,15517.1
2013.5,136098,232.036,448,7.533333333333334,866,101.6687333333333,11504.4,139.4666666666667,233.1213333333334,106.097,107.2296666666667,994,76.76666666666667,133.1,4.666666666666667,15521.6,103.945,15719.8,135912.67,135731,135518.33,135306.33,232.02133,232.39134,232.31967,231.97267,443.33334,446.33334,443.33334,426.66666,7.5333333,7.5999999,7.7333331,7.8666668,915,931.66669,952.33331,944.66669,101.60477,101.5636,101.35657,101.15923,11470.934,11442.566,11437.8,11687.7,140.26666,140.89999,140.86667,140.26666,232.916,232.77333,232.57001,232.19934,105.98634,105.89333,105.796,105.642,107.185,107.245,107.18433,107.02634,987.66669,972.66669,943.66669,945.66669,76.800003,76.866669,76.800003,76.73333,133.63333,134.36667,134.53334,134.26668,1.1333333,-.63333338,-1.3666668,-1.3333334,15491.9,15491.9,15491.9,15384.3,102.33,102.33,102.33,104.979,15642.7,15642.7,15642.7,15650.6
2013.75,136649,233.2133333333333,385,7.266666666666667,883,101.9072666666667,11571.73333333333,139.3666666666667,234.2536666666666,106.465,107.625,982.66669,76.83333333333333,132.3,14.5,15641.3,103.806,15752,136451,136266,136098,135912.67,232.78499,232.33366,232.036,232.02133,406.33334,423,448,443.33334,7.3666668,7.4333334,7.5333333,7.5333333,880.33331,887.66669,866,915,101.6864,101.556,101.66873,101.60477,11552.634,11534.101,11504.4,11470.934,139.03333,139.03333,139.46666,140.26666,233.85533,233.45132,233.12134,232.916,106.349,106.222,106.097,105.98634,107.493,107.34367,107.22967,107.185,961.33331,984.33331,994,987.66669,76.700005,76.633331,76.76667,76.800003,132.43333,132.76666,133.10001,133.63333,12.4,9.7666664,4.6666665,1.1333333,15521.6,15521.6,15521.6,15491.9,103.945,103.945,103.945,102.33,15719.8,15719.8,15719.8,15642.7
2014,137260,234.2853333333333,443.66666,6.933333333333334,1011.6667,102.7177333333333,11596.63333333333,138.1333333333334,235.282,106.9343333333333,108.089,1028.6666,77.33333333333333,131.9,6.833333333333333,15793.9,103.305,15851.3,137085,136863.33,136649,136451,233.88367,233.56332,233.21333,232.78499,429.66666,407.66666,385,406.33334,7.0999999,7.2333331,7.2666669,7.3666668,961.66669,893,883,880.33331,102.5622,102.30207,101.90726,101.6864,11592.434,11582.833,11571.733,11552.634,138.8,139.36667,139.36667,139.03333,234.92667,234.59833,234.25366,233.85533,106.77033,106.60934,106.465,106.349,107.918,107.76967,107.625,107.493,1029.3334,997.66669,982.66669,961.33331,77.23333,77.066666,76.833336,76.700005,131.93333,131.96666,132.3,132.43333,12.166667,13.5,14.5,12.4,15641.3,15641.3,15641.3,15521.6,103.806,103.806,103.806,103.945,15752,15752,15752,15719.8
2014.25,137776.6666666667,235.6513333333333,426.66666,6.666666666666667,941,103.2812,11725.33333333333,139.5333333333333,236.3196666666667,107.3653333333333,108.6213333333333,1037,77.56666666666666,133.7666666666667,10.53333333333333,15747,105.847,15932.3,137567.67,137434.33,137260,137085,235.30133,234.83101,234.28534,233.88367,437,444.66666,443.66666,429.66666,6.6666665,6.7333331,6.9333334,7.0999999,953.33331,1005.3333,1011.6667,961.66669,102.90176,102.72887,102.71774,102.5622,11665.834,11625.3,11596.634,11592.434,138.63333,137.93333,138.13333,138.8,236,235.66333,235.282,234.92667,107.21133,107.087,106.93433,106.77033,108.45834,108.29034,108.089,107.918,1015.3333,1018.6667,1028.6666,1029.3334,77.366669,77.300003,77.333336,77.23333,132.89999,132.26666,131.90001,131.93333,7.1333332,7.5,6.833333,12.166667,15793.9,15793.9,15793.9,15641.3,103.305,103.305,103.305,103.806,15851.3,15851.3,15851.3,15752
2014.5,138568,236.7713333333333,423,6.2,984.33331,104.6724333333333,11878,140.1,237.534,107.9096666666667,109.133,1034,78.36666666666666,133.4,17.03333333333333,15900.8,104.865,16142.4,138291.67,138026.67,137776.67,137567.67,236.39833,236.00433,235.65134,235.30133,421,411.33334,426.66666,437,6.4000001,6.5333333,6.6666665,6.6666665,999.33331,986.33331,941,953.33331,104.3282,103.87413,103.2812,102.90176,11831.934,11781.434,11725.334,11665.834,140.10001,140,139.53334,138.63333,237.116,236.67999,236.31967,236,107.737,107.53433,107.36533,107.21133,108.97334,108.78367,108.62133,108.45834,1055,1063.3334,1037,1015.3333,78.199997,77.933334,77.566666,77.366669,134.03333,134.03333,133.76666,132.89999,16.733334,11.4,10.533333,7.1333332,15747,15747,15747,15793.9,105.847,105.847,105.847,103.305,15932.3,15932.3,15932.3,15851.3
2014.75,139315.6666666667,237.3106666666667,439,6.100000000000001,1022.6667,105.3270666666667,11997.16666666667,139,238.417,108.3073333333333,109.4246666666667,1053.3334,78.40000000000001,132.4666666666667,21.36666666666666,16094.5,104.8,16321.2,139070.33,138818.33,138568,138291.67,237.146,237.026,236.77133,236.39833,422.33334,423.33334,423,421,6.1666665,6.1999998,6.1999998,6.4000001,999,1000,984.33331,999.33331,105.17616,104.99457,104.67243,104.3282,11965.633,11920.9,11878,11831.934,139.86667,140.23334,140.10001,140.10001,238.15134,237.89166,237.534,237.116,108.18867,108.071,107.90967,107.737,109.337,109.26133,109.133,108.97334,1037.6666,1025,1034,1055,78.466667,78.5,78.366669,78.199997,132.83333,133.26666,133.39999,134.03333,19.333334,18.1,17.033333,16.733334,15900.8,15900.8,15900.8,15747,104.865,104.865,104.865,105.847,16142.4,16142.4,16142.4,15932.3
2015,140097,237.1253333333333,470.66666,5.7,1056.3334,106.2830333333333,12123.43333333333,133.2,239.3136666666667,108.6083333333333,109.4213333333333,1088.6666,78.59999999999999,129.5,24.26666666666667,16186.7,106.142,16480.7,139822.67,139550.33,139315.67,139070.33,237.474,237.44133,237.31067,237.146,462,463,439,422.33334,5.8000002,5.9333334,6.0999999,6.1666665,1029,1025.6666,1022.6667,999,105.96863,105.47266,105.32706,105.17616,12077.866,12038.8,11997.167,11965.633,135.8,137.63333,139,139.86667,239.04634,238.735,238.41699,238.15134,108.51833,108.409,108.30733,108.18867,109.505,109.475,109.42467,109.337,1086,1076.6666,1053.3334,1037.6666,78.533333,78.333336,78.400002,78.466667,130.7,131.66666,132.46666,132.83333,24.299999,20.366667,21.366667,19.333334,16094.5,16094.5,16094.5,15900.8,104.8,104.8,104.8,104.865,16321.2,16321.2,16321.2,16142.4
2015.25,140827.6666666667,235.4093333333334,521,5.533333333333334,986,105.7877333333333,12183,125.6,240.3386666666667,108.9083333333333,108.9786666666667,1086,77.66666666666667,125.9666666666667,11.2,16269,106.335,16544.3,140637.67,140378.33,140097,139822.67,235.61099,236.22633,237.12534,237.474,521.66669,487.33334,470.66666,462,5.5999999,5.6999998,5.6999998,5.8000002,1025,1058.6666,1056.3334,1029,106.12213,106.39854,106.28304,105.96863,12175.3,12153.767,12123.434,12077.866,127.2,129.86667,133.2,135.8,239.907,239.57533,239.31367,239.04634,108.77433,108.681,108.60833,108.51833,109.00967,109.175,109.42133,109.505,1085.6666,1072,1088.6666,1086,78.099998,78.5,78.599998,78.533333,126.76667,127.96667,129.5,130.7,15.099999,22.533333,24.266666,24.299999,16186.7,16186.7,16186.7,16094.5,106.142,106.142,106.142,104.8,16480.699,16480.699,16480.699,16321.2
2015.5,141481,236.832,493,5.399999999999999,1156,105.053,12299.93333333333,126.0666666666667,241.7176666666667,109.385,109.472,1259.3334,76.63333333333334,125.3666666666667,8.9,16374.2,107.267,16567.8,141230.33,141027.67,140827.67,140637.67,236.31067,235.82367,235.40933,235.61099,499,513,521,521.66669,5.4333334,5.4333334,5.5333333,5.5999999,1073,1016.3333,986,1025,105.27137,105.5486,105.78773,106.12213,12250.3,12212.733,12183,12175.3,125.63333,125.3,125.6,127.2,241.287,240.83099,240.33867,239.907,109.239,109.07533,108.90833,108.77433,109.30267,109.12867,108.97867,109.00967,1171.6666,1121,1086,1085.6666,76.933334,77.300003,77.666664,78.099998,125.56667,125.63333,125.96667,126.76667,9.0666666,10.5,11.2,15.099999,16269,16269,16269,16186.7,106.335,106.335,106.335,106.142,16544.301,16544.301,16544.301,16480.699
2015.75,142150.6666666667,237.642,486.66666,5.100000000000001,1156,105.4536666666667,12398.86666666667,123.5,242.8136666666667,109.7693333333333,109.784,1145.6666,76.60000000000001,123.3666666666667,1.166666666666667,16454.9,107.493,16669,141958.67,141740.33,141481,141230.33,237.62,237.34433,236.832,236.31067,491.66666,492.33334,493,499,5.1999998,5.3333335,5.4000001,5.4333334,1164,1141,1156,1073,105.30457,105.12044,105.053,105.27137,12368.134,12335.134,12299.934,12250.3,125.06667,126.16666,126.06667,125.63333,242.43533,242.075,241.71767,241.287,109.639,109.516,109.385,109.239,109.75267,109.651,109.472,109.30267,1214,1247.3334,1259.3334,1171.6666,76.599998,76.566666,76.633331,76.933334,124.36667,125.26667,125.36667,125.56667,5.4666667,6.4000001,8.8999996,9.0666666,16374.2,16374.2,16374.2,16269,107.267,107.267,107.267,106.335,16567.801,16567.801,16567.801,16544.301
2016,142872,238.0973333333333,508,5,1134.6666,104.5657333333333,12491,120.5333333333333,244.1186666666667,110.0953333333333,109.8923333333333,1220.6666,75.8,120.9666666666667,-6.833333333333333,16490.7,108.984,16730.3,142590,142348.67,142150.67,141958.67,237.91333,237.71367,237.642,237.62,481,480,486.66666,491.66666,5,5.0333333,5.0999999,5.1999998,1144.3334,1131.3334,1156,1164,104.9864,105.35014,105.45367,105.30457,12455.5,12430.767,12398.866,12368.134,121.4,122.2,123.5,125.06667,243.688,243.226,242.81367,242.43533,110.00266,109.88167,109.76933,109.639,109.85667,109.80267,109.784,109.75267,1196.6666,1156.6666,1145.6666,1214,76.133331,76.466667,76.599998,76.599998,121.8,122.43333,123.36667,124.36667,-4.666667,-1.4333334,1.1666666,5.4666667,16454.9,16454.9,16454.9,16374.2,107.493,107.493,107.493,107.267,16669,16669,16669,16567.801
2016.25,143531.3333333333,237.9113333333333,529.33331,4.933333333333334,1151.3334,104.1296666666667,12556,117.5666666666667,245.7506666666667,110.6573333333333,109.969,1142.3334,75.40000000000001,118.3333333333333,.5,16525,108.892,16763.9,143335.67,143111.67,142872,142590,237.95166,238.14999,238.09734,237.91333,529.66669,524,508,481,4.9333334,4.9666667,5,5,1167,1153,1134.6666,1144.3334,104.33624,104.3606,104.56573,104.9864,12542.1,12519.066,12491,12455.5,118.1,119.3,120.53333,121.4,245.22433,244.629,244.11867,243.688,110.46233,110.267,110.09533,110.00266,109.929,109.94366,109.89233,109.85667,1183.6666,1225,1220.6666,1196.6666,75.566666,75.599998,75.800003,76.133331,118.9,119.86667,120.96667,121.8,-6.8000002,-6.9666667,-6.8333335,-4.666667,16490.699,16490.699,16490.699,16454.9,108.984,108.984,108.984,107.493,16730.301,16730.301,16730.301,16669
2016.5,143983.3333333333,239.4,564.66669,4.866666666666666,1159.3334,103.9181333333333,12647.23333333333,119.7,247.0353333333333,111.15,110.519,1139.6666,75.23333333333333,119.8666666666667,.4666666666666665,16583.1,110.548,16793.4,143837,143719,143531.33,143335.67,238.73767,238.17233,237.91133,237.95166,557.66669,544,529.33331,529.66669,4.9000001,4.9666667,4.9333334,4.9333334,1132,1160.3334,1151.3334,1167,103.65257,103.89267,104.12967,104.33624,12613.667,12580.134,12556,12542.1,118.7,117.8,117.56667,118.1,246.57767,246.198,245.75067,245.22433,110.98434,110.82433,110.65733,110.46233,110.294,110.08633,109.969,109.929,1114.3334,1123,1142.3334,1183.6666,75.066666,75.23333,75.400002,75.566666,118.93333,118.33333,118.33333,118.9,2.6333334,1.8666668,.50000006,-6.8000002,16525,16525,16525,16490.699,108.892,108.892,108.892,108.984,16763.9,16763.9,16763.9,16730.301
2016.75,144610.6666666667,240.371,583,4.9,1144.6666,104.3852,12729,120.6333333333333,248.2106666666666,111.626,110.9206666666667,1173.6666,75.46666666666665,120.5666666666667,5,16727,110.747,16990.2,144398.67,144165.67,143983.33,143837,240.006,239.70667,239.39999,238.73767,579.66669,582,564.66669,557.66669,4.9000001,4.8333335,4.8666668,4.9000001,1192.3334,1180.3334,1159.3334,1132,104.39326,104.14613,103.91814,103.65257,12706.934,12680.434,12647.233,12613.667,120.66666,120.46667,119.7,118.7,247.82967,247.407,247.03534,246.57767,111.45766,111.29867,111.15,110.98434,110.76434,110.64367,110.519,110.294,1149.6666,1144.3334,1139.6666,1114.3334,75.5,75.366669,75.23333,75.066666,120.7,120.66666,119.86667,118.93333,2.5,.56666666,.46666661,2.6333334,16583.1,16583.1,16583.1,16525,110.548,110.548,110.548,108.892,16793.4,16793.4,16793.4,16763.9
2017,145131,242.4143333333334,568.33331,4.699999999999999,1216,104.2276333333333,12764.95,121.1333333333333,249.4226666666667,111.9275,111.447,1233.3334,75.26666666666667,120.8666666666667,13.16666666666667,16804.8,,,144966,144783.67,144610.67,144398.67,241.73767,241.05533,240.371,240.006,579,566,583,579.66669,4.7666669,4.8666668,4.9000001,4.9000001,1158,1178.6666,1144.6666,1192.3334,104.10323,104.34473,104.3852,104.39326,12757.533,12745.8,12729,12706.934,120.86667,120.73333,120.63333,120.66666,248.983,248.64133,248.21066,247.82967,111.87767,111.78733,111.626,111.45766,111.343,111.15367,110.92067,110.76434,1232.3334,1212.3334,1173.6666,1149.6666,75.200005,75.400002,75.466667,75.5,120.66666,120.46667,120.56667,120.7,10.466667,9,5,2.5,16727,16727,16727,16583.1,110.747,110.747,110.747,110.548,16990.199,16990.199,16990.199,16793.4
